latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-18.75587,134.2769,318.2,1.24,1.11,2026-05-02,2333,T,73,6.1NRT,298.18,14.84,D
-20.9303,134.78352,378.15,1.1,1.05,2026-05-02,2333,T,100,6.1NRT,296.36,166.52,D
-20.9488,134.78029,398.23,1.1,1.05,2026-05-02,2333,T,94,6.1NRT,299.57,277.03,D
-20.95805,134.77867,318.52,1.1,1.05,2026-05-02,2333,T,72,6.1NRT,293.39,16.8,D
-20.95965,134.78906,331.69,1.1,1.05,2026-05-02,2333,T,66,6.1NRT,289.72,33.47,D
-21.68353,122.30959,339.47,4.11,1.88,2026-05-03,0111,T,91,6.1NRT,291.71,303.77,D
-21.68672,122.34859,340.48,4.14,1.88,2026-05-03,0111,T,91,6.1NRT,292.43,318.8,D
-21.67182,122.30395,321.48,4.11,1.88,2026-05-03,0111,T,78,6.1NRT,290.88,122.43,D
-21.67473,122.34309,322.68,4.14,1.88,2026-05-03,0111,T,79,6.1NRT,291.23,131.99,D
-21.69149,122.34152,336.88,4.14,1.88,2026-05-03,0111,T,89,6.1NRT,292.54,264.48,D
-21.92684,115.22958,312.3,1.27,1.12,2026-05-03,0111,T,58,6.1NRT,298.2,6.67,D
-33.60246,150.59511,316.3,2.9,1.62,2026-05-03,0504,A,66,6.1NRT,290.32,63.32,D
-33.60058,150.59041,315.07,2.9,1.62,2026-05-03,0504,A,63,6.1NRT,290.42,57.64,D
-32.92795,117.02524,324.68,1.9,1.35,2026-05-03,0822,A,0,6.1NRT,286.58,61.32,D
-32.78968,116.87588,321.23,1.87,1.34,2026-05-03,0822,A,76,6.1NRT,287.26,49.18,D
-32.79353,116.85692,309.48,1.86,1.33,2026-05-03,0822,A,69,6.1NRT,289.28,24.03,D
-32.61506,116.99803,301.01,1.92,1.35,2026-05-03,0822,A,44,6.1NRT,288.01,12.14,D
-32.43813,117.35006,300.53,2.04,1.39,2026-05-03,0822,A,38,6.1NRT,289.17,11.67,D
-32.48046,117.14371,356.38,1.98,1.37,2026-05-03,0822,A,98,6.1NRT,292.11,208.96,D
-32.48459,117.1235,304.3,1.97,1.37,2026-05-03,0822,A,59,6.1NRT,288.74,15.3,D
-32.36747,117.23419,301.58,2.02,1.38,2026-05-03,0822,A,48,6.1NRT,289.24,12.08,D
-32.29435,117.27904,300.9,2.04,1.39,2026-05-03,0822,A,43,6.1NRT,288.27,11.74,D
-32.30454,117.27705,301.52,2.04,1.39,2026-05-03,0822,A,47,6.1NRT,288.73,13.1,D
-32.16823,116.90254,305.04,1.94,1.36,2026-05-03,0822,A,60,6.1NRT,288.83,17.67,D
-32.07684,116.30342,302.9,1.78,1.31,2026-05-03,0822,A,54,6.1NRT,288.96,14.02,D
-31.13014,115.60162,301.85,1.68,1.28,2026-05-03,0822,A,49,6.1NRT,291.34,9.31,D
-30.96315,116.33376,335.96,1.9,1.35,2026-05-03,0822,A,90,6.1NRT,291.05,94.96,D
-30.96695,116.3147,302.55,1.89,1.34,2026-05-03,0822,A,53,6.1NRT,289.35,12.37,D
-30.81481,116.14117,319.5,1.86,1.33,2026-05-03,0822,A,79,6.1NRT,290.85,43.12,D
-30.8963,115.72565,310.45,1.74,1.29,2026-05-03,0822,A,70,6.1NRT,291.7,20.85,D
-30.71453,116.04872,313.87,1.84,1.33,2026-05-03,0822,A,74,6.1NRT,290.44,29.56,D
-30.506,116.09715,306.03,1.87,1.34,2026-05-03,0822,A,63,6.1NRT,291.46,16.56,D
-30.50085,116.0903,306.3,1.87,1.34,2026-05-03,0822,A,63,6.1NRT,291.82,15.95,D
-29.84139,116.34566,302.77,2.02,1.38,2026-05-03,0822,A,42,6.1NRT,291.47,10.74,D
-29.82938,116.34233,309.77,2.02,1.38,2026-05-03,0822,A,69,6.1NRT,291.56,23.56,D
-29.76504,116.06911,340.88,1.94,1.36,2026-05-03,0822,A,92,6.1NRT,293.03,116.9,D
-29.76892,116.04987,318.62,1.93,1.36,2026-05-03,0822,A,79,6.1NRT,292.17,41.42,D
-28.8627,115.39297,303.79,1.83,1.32,2026-05-03,0822,A,31,6.1NRT,293.65,8.78,D
-28.85507,115.38393,309.73,1.83,1.32,2026-05-03,0822,A,69,6.1NRT,293.39,18.66,D
-28.91202,114.83733,309.45,1.68,1.27,2026-05-03,0822,A,68,6.1NRT,294.96,15.04,D
-28.74271,115.0546,310.74,1.75,1.3,2026-05-03,0822,A,70,6.1NRT,295.02,18.89,D
-28.74466,115.04809,306.93,1.75,1.3,2026-05-03,0822,A,64,6.1NRT,294.73,12.15,D
-28.15951,114.63428,314.94,1.68,1.28,2026-05-03,0824,A,55,6.1NRT,295.47,21.98,D
-28.14722,114.64295,312.25,1.69,1.28,2026-05-03,0824,A,71,6.1NRT,295.62,19.41,D
-28.1503,114.62645,315.07,1.68,1.28,2026-05-03,0824,A,75,6.1NRT,295.37,24.12,D
-28.12451,114.5172,306.23,1.66,1.27,2026-05-03,0824,A,61,6.1NRT,295.13,9.91,D
-28.11344,114.51465,308.43,1.66,1.27,2026-05-03,0824,A,66,6.1NRT,295.28,13.07,D
-21.41287,135.81129,308.83,1.35,1.15,2026-05-03,0646,A,51,6.1NRT,296.7,5.46,D
-21.41501,135.79871,310.74,1.35,1.15,2026-05-03,0646,A,59,6.1NRT,297.42,7.39,D
-22.25672,124.21278,311.25,2.79,1.6,2026-05-03,0646,A,29,6.1NRT,299.54,18.42,D
-21.66517,122.30039,326.87,3.82,1.83,2026-05-03,0646,A,79,6.1NRT,298.44,122.7,D
-21.66837,122.26447,340.73,3.85,1.83,2026-05-03,0646,A,90,6.1NRT,299.03,261.22,D
-21.65221,122.26279,339.23,3.85,1.83,2026-05-03,0646,A,89,6.1NRT,298.26,246.03,D
-21.63606,122.26118,334.71,3.85,1.83,2026-05-03,0646,A,86,6.1NRT,297.37,204.69,D
-21.63915,122.22535,321.27,3.87,1.83,2026-05-03,0646,A,72,6.1NRT,296.73,87.62,D
-21.6199,122.25954,355.39,3.85,1.83,2026-05-03,0646,A,98,6.1NRT,297.93,476.67,D
-21.62295,122.22383,366.34,3.87,1.83,2026-05-03,0646,A,100,6.1NRT,298.91,691.99,D
-21.67261,122.29362,328.95,3.82,1.83,2026-05-03,0646,A,81,6.1NRT,299.05,141.72,D
-21.67606,122.2577,325.79,3.85,1.83,2026-05-03,0646,A,78,6.1NRT,298.2,113.49,D
-21.6565,122.29189,319.59,3.82,1.83,2026-05-03,0646,A,70,6.1NRT,297.77,78.68,D
-21.65991,122.256,330.55,3.85,1.83,2026-05-03,0646,A,83,6.1NRT,298.47,162.49,D
-21.64374,122.25445,335.21,3.85,1.83,2026-05-03,0646,A,86,6.1NRT,297.64,205.63,D
-21.62757,122.25294,354.54,3.85,1.83,2026-05-03,0646,A,97,6.1NRT,298.24,464.45,D
-21.63088,122.21718,330.85,3.87,1.83,2026-05-03,0646,A,83,6.1NRT,297.02,164.16,D
-21.61142,122.25125,356.88,3.85,1.83,2026-05-03,0646,A,98,6.1NRT,297.43,511.49,D
-21.61471,122.21523,350.36,3.87,1.83,2026-05-03,0646,A,95,6.1NRT,297.25,406.99,D
-18.76149,134.24287,326.93,1.2,1.09,2026-05-03,0646,A,44,6.1NRT,301.46,21.53,D
-18.7483,134.26323,329.73,1.2,1.09,2026-05-03,0646,A,58,6.1NRT,300.62,24.59,D
-18.74419,134.26831,320.83,1.21,1.09,2026-05-03,0646,A,54,6.1NRT,299.72,12.89,D
-18.74596,134.25722,323.36,1.2,1.09,2026-05-03,0646,A,57,6.1NRT,300.02,17.66,D
-18.33257,130.58495,319.29,1.02,1.01,2026-05-03,0646,A,58,6.1NRT,294.37,15.97,D
-17.69993,132.72212,320.3,1.06,1.03,2026-05-03,0646,A,70,6.1NRT,299.11,12.18,D
-18.75333,121.76408,315.36,3.85,1.83,2026-05-03,0646,A,41,6.1NRT,298.61,43.58,D
-18.73722,121.76218,322.32,3.85,1.83,2026-05-03,0646,A,71,6.1NRT,298.05,90.61,D
-18.74064,121.72668,336,3.87,1.83,2026-05-03,0646,A,86,6.1NRT,298.9,212.46,D
-18.74562,121.7585,326.62,3.85,1.83,2026-05-03,0646,A,43,6.1NRT,298.55,111.63,D
-18.2596,124.82178,320.36,2.19,1.44,2026-05-03,0646,A,59,6.1NRT,303.95,15.86,D
-17.81795,125.84219,336.39,1.81,1.32,2026-05-03,0646,A,86,6.1NRT,301.53,66.53,D
-17.8199,125.82562,323.19,1.81,1.32,2026-05-03,0646,A,63,6.1NRT,299.37,27.39,D
-17.82099,125.83554,328.5,1.81,1.32,2026-05-03,0646,A,72,6.1NRT,301.34,40.67,D
-17.80937,125.83419,326.46,1.81,1.32,2026-05-03,0646,A,41,6.1NRT,301.35,34.07,D
-17.78615,123.93946,317.79,2.53,1.53,2026-05-03,0646,A,44,6.1NRT,301.92,27.39,D
-17.7752,123.91471,323.75,2.54,1.53,2026-05-03,0646,A,70,6.1NRT,300.95,50.34,D
-17.19683,128.42169,320.35,1.19,1.09,2026-05-03,0646,A,65,6.1NRT,301.37,12.88,D
-17.19831,128.41078,323.22,1.2,1.09,2026-05-03,0646,A,72,6.1NRT,301.04,16.45,D
-17.11241,128.75859,317.28,1.15,1.07,2026-05-03,0646,A,48,6.1NRT,303.18,6.57,D
-17.80707,123.04799,322.92,2.97,1.64,2026-05-03,0646,A,59,6.1NRT,299.75,59.3,D
-17.11156,128.69414,318.19,1.15,1.07,2026-05-03,0646,A,53,6.1NRT,303.04,8.88,D
-17.79262,123.0463,331.1,2.97,1.64,2026-05-03,0646,A,82,6.1NRT,298.01,106.46,D
-17.79552,123.01894,322.51,2.99,1.64,2026-05-03,0646,A,63,6.1NRT,298.67,59.7,D
-17.68064,123.8267,318.49,2.57,1.54,2026-05-03,0646,A,37,6.1NRT,301.33,31.91,D
-17.79305,123.01121,325.72,2.99,1.64,2026-05-03,0646,A,58,6.1NRT,298.93,74.21,D
-17.65904,123.81672,316.98,2.57,1.54,2026-05-03,0646,A,28,6.1NRT,299.06,28,D
-17.55403,123.82327,312.61,2.56,1.54,2026-05-03,0646,A,38,6.1NRT,299.27,15.51,D
-16.47096,131.87851,322.87,1.02,1.01,2026-05-03,0646,A,75,6.1NRT,302.26,12.06,D
-16.47237,131.86922,321.28,1.02,1.01,2026-05-03,0646,A,66,6.1NRT,302.79,10.28,D
-16.4621,131.87704,333.42,1.02,1.01,2026-05-03,0646,A,85,6.1NRT,303.29,24.13,D
-16.46351,131.86775,349.9,1.02,1.01,2026-05-03,0646,A,83,6.1NRT,299.69,53.71,D
-16.48271,131.68112,333.65,1.01,1.01,2026-05-03,0646,A,80,6.1NRT,298.52,27.11,D
-16.43296,131.87506,316.37,1.02,1.01,2026-05-03,0646,A,62,6.1NRT,301.91,6.7,D
-16.33621,132.39174,318.87,1.06,1.03,2026-05-03,0646,A,69,6.1NRT,302.15,10.94,D
-16.33768,132.38214,324.95,1.06,1.03,2026-05-03,0646,A,77,6.1NRT,301.42,17.71,D
-16.30919,132.38721,313.12,1.06,1.03,2026-05-03,0646,A,53,6.1NRT,301.74,5.58,D
-17.3837,124.16245,317.73,2.4,1.49,2026-05-03,0646,A,65,6.1NRT,301.44,23.15,D
-16.28596,132.24026,318.22,1.05,1.02,2026-05-03,0646,A,55,6.1NRT,301.03,9.06,D
-17.38447,124.17974,317.75,2.39,1.49,2026-05-03,0646,A,61,6.1NRT,301.9,22.12,D
-16.27699,132.23877,317.51,1.05,1.02,2026-05-03,0646,A,66,6.1NRT,301.25,8.82,D
-16.27844,132.22926,314.68,1.05,1.02,2026-05-03,0646,A,50,6.1NRT,301.07,6.22,D
-17.29013,124.85491,315.59,2.11,1.41,2026-05-03,0646,A,44,6.1NRT,300.28,16.86,D
-16.23278,132.46762,323.72,1.07,1.03,2026-05-03,0646,A,75,6.1NRT,301.93,15.07,D
-16.23575,132.44826,341.65,1.07,1.03,2026-05-03,0646,A,91,6.1NRT,302.37,42.1,D
-16.21627,132.51463,315.18,1.07,1.03,2026-05-03,0646,A,59,6.1NRT,300.79,7.1,D
-16.29181,131.9608,318.87,1.03,1.01,2026-05-03,0646,A,64,6.1NRT,300.58,9.23,D
-17.25056,124.86944,318.86,2.1,1.41,2026-05-03,0646,A,68,6.1NRT,300.07,24.13,D
-16.27118,131.97653,322.39,1.03,1.01,2026-05-03,0646,A,73,6.1NRT,302.56,13.01,D
-16.18307,132.48912,323.97,1.07,1.03,2026-05-03,0646,A,69,6.1NRT,299.87,15.9,D
-16.2436,132.09717,337.33,1.04,1.02,2026-05-03,0646,A,88,6.1NRT,302.89,32.46,D
-17.26131,124.44528,346.69,2.27,1.46,2026-05-03,0646,A,93,6.1NRT,299.83,152.15,D
-16.23467,132.0957,321.75,1.04,1.02,2026-05-03,0646,A,38,6.1NRT,300.86,12.04,D
-16.16498,132.48607,331.2,1.07,1.03,2026-05-03,0646,A,71,6.1NRT,302.77,24.02,D
-16.1665,132.47636,325.93,1.07,1.03,2026-05-03,0646,A,57,6.1NRT,300.19,17.27,D
-16.15368,132.49756,317.16,1.07,1.03,2026-05-03,0646,A,60,6.1NRT,302.31,8.27,D
-16.15516,132.48784,325.8,1.07,1.03,2026-05-03,0646,A,78,6.1NRT,302.69,17.97,D
-16.15665,132.47812,326.4,1.07,1.03,2026-05-03,0646,A,79,6.1NRT,301.71,18.27,D
-17.26158,124.4385,342.88,2.27,1.46,2026-05-03,0646,A,91,6.1NRT,299.67,129.16,D
-16.20595,132.09404,333.23,1.04,1.02,2026-05-03,0646,A,85,6.1NRT,301.5,26.96,D
-16.19703,132.09256,320.91,1.04,1.02,2026-05-03,0646,A,72,6.1NRT,301.47,11.84,D
-16.12802,132.48326,317.05,1.07,1.03,2026-05-03,0646,A,66,6.1NRT,299.14,8.06,D
-16.14142,132.39618,324.2,1.06,1.03,2026-05-03,0646,A,39,6.1NRT,301.59,14.46,D
-16.1881,132.09108,324.26,1.04,1.02,2026-05-03,0646,A,76,6.1NRT,301.03,15.44,D
-16.13388,132.38503,326.62,1.06,1.03,2026-05-03,0646,A,37,6.1NRT,299.85,17.06,D
-16.09634,132.50784,316.91,1.07,1.03,2026-05-03,0646,A,18,6.1NRT,302.89,7.36,D
-16.13802,132.23831,320.78,1.05,1.02,2026-05-03,0646,A,72,6.1NRT,301.18,12.69,D
-16.16822,131.98174,320.01,1.03,1.02,2026-05-03,0646,A,70,6.1NRT,303.08,9.9,D
-17.18588,124.30167,317.26,2.32,1.47,2026-05-03,0646,A,50,6.1NRT,300.67,23.99,D
-16.10963,132.24335,313.12,1.05,1.02,2026-05-03,0648,A,36,6.1NRT,300.31,4.7,D
-16.11111,132.23383,314.05,1.05,1.02,2026-05-03,0648,A,50,6.1NRT,300.16,5.63,D
-16.13307,132.0916,319.88,1.04,1.02,2026-05-03,0648,A,65,6.1NRT,301.4,10.62,D
-16.13453,132.08217,314.37,1.04,1.02,2026-05-03,0648,A,15,6.1NRT,300.2,5.52,D
-16.15041,131.97878,325.44,1.03,1.02,2026-05-03,0648,A,77,6.1NRT,302.72,15.72,D
-16.15185,131.96941,315.34,1.03,1.02,2026-05-03,0648,A,39,6.1NRT,301.98,5.35,D
-16.12335,132.09398,313.42,1.04,1.02,2026-05-03,0648,A,30,6.1NRT,301.21,4.87,D
-16.12478,132.08453,322.02,1.04,1.02,2026-05-03,0648,A,73,6.1NRT,301.48,13.07,D
-16.09278,132.23486,314.65,1.05,1.02,2026-05-03,0648,A,40,6.1NRT,301.64,5.9,D
-16.09655,132.08951,314.76,1.04,1.02,2026-05-03,0648,A,57,6.1NRT,301.75,6.28,D
-17.15652,124.22792,322.83,2.35,1.48,2026-05-03,0648,A,68,6.1NRT,300.03,44.51,D
-16.89886,126.16129,318.07,1.66,1.27,2026-05-03,0648,A,46,6.1NRT,300.15,18.43,D
-15.4861,130.03627,321.41,1.01,1.01,2026-05-03,0648,A,63,6.1NRT,303.05,9.65,D
-15.47727,130.03488,325.18,1.01,1.01,2026-05-03,0648,A,50,6.1NRT,304.68,12.5,D
-15.4786,130.0257,322.96,1.01,1.01,2026-05-03,0648,A,25,6.1NRT,304.27,9.78,D
-15.45962,130.03207,322.53,1.01,1.01,2026-05-03,0648,A,39,6.1NRT,305.18,8.87,D
-15.50926,129.55649,323.08,1.04,1.02,2026-05-03,0648,A,72,6.1NRT,305.71,10.24,D
-15.53089,129.33727,319.15,1.05,1.02,2026-05-03,0648,A,61,6.1NRT,301.09,8.36,D
-15.44533,129.6739,319.53,1.03,1.01,2026-05-03,0648,A,31,6.1NRT,304.37,7.48,D
-15.40047,129.73352,317.56,1.03,1.01,2026-05-03,0648,A,26,6.1NRT,303.16,6.64,D
-15.384,129.72163,318.74,1.03,1.01,2026-05-03,0648,A,43,6.1NRT,306.44,6.69,D
-15.85107,126.20717,316,1.59,1.24,2026-05-03,0648,A,61,6.1NRT,300.09,15.59,D
-15.98605,125.14351,315.02,1.91,1.35,2026-05-03,0648,A,30,6.1NRT,299.36,13.39,D
-15.68192,125.34922,323.34,1.83,1.32,2026-05-03,0648,A,75,6.1NRT,301.22,31.06,D
-15.68326,125.35918,319.47,1.82,1.32,2026-05-03,0648,A,58,6.1NRT,301.52,19.54,D
-15.68532,125.34308,320.79,1.83,1.32,2026-05-03,0648,A,68,6.1NRT,301.06,23.04,D
-15.31676,126.72937,332.95,1.43,1.18,2026-05-03,0648,A,75,6.1NRT,300.67,45.85,D
-15.3188,126.73624,335.52,1.43,1.18,2026-05-03,0648,A,75,6.1NRT,299.38,48.38,D
-15.23277,127.14555,334.16,1.34,1.15,2026-05-03,0648,A,74,6.1NRT,297.54,40.24,D
-15.20624,127.19084,347.42,1.33,1.14,2026-05-03,0648,A,94,6.1NRT,301.58,72.43,D
-15.20941,127.16685,319.05,1.34,1.15,2026-05-03,0648,A,26,6.1NRT,297.25,12.49,D
-15.21578,127.11853,319.16,1.35,1.15,2026-05-03,0648,A,57,6.1NRT,300.13,15.32,D
-15.21053,127.08015,337.71,1.35,1.15,2026-05-03,0648,A,88,6.1NRT,302.47,49.53,D
-15.17693,126.9566,313.6,1.38,1.16,2026-05-03,0648,A,50,6.1NRT,300.51,7.13,D
-15.14673,127.02768,322.7,1.36,1.16,2026-05-03,0648,A,74,6.1NRT,302.82,18.81,D
-15.0173,127.15218,320.46,1.33,1.14,2026-05-03,0648,A,66,6.1NRT,301.14,15.92,D
-15.14341,126.17823,314.68,1.56,1.23,2026-05-03,0648,A,59,6.1NRT,301.17,10.97,D
-14.53582,130.3468,324.54,1,1,2026-05-03,0648,A,77,6.1NRT,299.68,16.18,D
-14.98489,127.01796,317.42,1.36,1.15,2026-05-03,0648,A,58,6.1NRT,302.78,12.3,D
-14.98656,127.00555,323.76,1.36,1.15,2026-05-03,0648,A,71,6.1NRT,300.96,21.86,D
-14.94367,127.17253,318.68,1.32,1.14,2026-05-03,0648,A,53,6.1NRT,302.81,13.04,D
-15.03694,126.46528,315.11,1.48,1.2,2026-05-03,0648,A,40,6.1NRT,299.77,10.49,D
-15.03867,126.45197,314.86,1.48,1.2,2026-05-03,0648,A,47,6.1NRT,299.3,9.98,D
-14.80984,127.10453,315.46,1.33,1.14,2026-05-03,0648,A,39,6.1NRT,302.5,7.88,D
-13.99937,132.50172,319.91,1.12,1.06,2026-05-03,0648,A,55,6.1NRT,298.37,15.25,D
-14.77449,127.06248,319.31,1.34,1.15,2026-05-03,0648,A,70,6.1NRT,301.88,13.61,D
-14.77612,127.05029,321.23,1.34,1.15,2026-05-03,0648,A,73,6.1NRT,301.42,16.91,D
-14.76989,126.86194,317.52,1.38,1.16,2026-05-03,0648,A,63,6.1NRT,300.93,13.28,D
-14.77152,126.84943,318.82,1.38,1.16,2026-05-03,0648,A,59,6.1NRT,301.14,15.31,D
-14.78773,126.26023,316.76,1.52,1.22,2026-05-03,0648,A,63,6.1NRT,298.18,13.21,D
-13.99313,130.4055,324.25,1,1,2026-05-03,0648,A,78,6.1NRT,302.54,13.61,D
-13.96433,130.40456,317.89,1,1,2026-05-03,0648,A,69,6.1NRT,302.32,7.72,D
-13.94989,130.31955,315.77,1,1,2026-05-03,0648,A,61,6.1NRT,301.23,5.81,D
-13.95121,130.31056,317.28,1,1,2026-05-03,0648,A,68,6.1NRT,300.32,7.48,D
-13.94243,130.30919,315.99,1,1,2026-05-03,0648,A,47,6.1NRT,301.42,6.14,D
-14.48119,126.3376,312.8,1.48,1.2,2026-05-03,0648,A,29,6.1NRT,294.83,11.47,D
-13.38123,131.21678,311.38,1.03,1.01,2026-05-03,0648,A,52,6.1NRT,297.48,5.17,D
-13.18942,132.41594,347.35,1.14,1.06,2026-05-03,0648,A,94,6.1NRT,300.64,60.24,D
-13.19099,132.40575,328.71,1.13,1.06,2026-05-03,0648,A,82,6.1NRT,299.27,24.46,D
-13.9374,126.90054,319.04,1.34,1.15,2026-05-03,0648,A,32,6.1NRT,300.8,12.46,D
-13.91413,126.92173,331.75,1.33,1.14,2026-05-03,0648,A,65,6.1NRT,301.46,30.45,D
-13.90069,126.95057,340.1,1.32,1.14,2026-05-03,0648,A,90,6.1NRT,301.31,50.26,D
-13.90231,126.9387,332.28,1.33,1.14,2026-05-03,0648,A,51,6.1NRT,301.09,30.61,D
-13.87939,127.03207,319.5,1.31,1.13,2026-05-03,0648,A,54,6.1NRT,299.8,13.02,D
-13.88099,127.02032,328.77,1.31,1.14,2026-05-03,0648,A,82,6.1NRT,301.15,28.09,D
-13.87101,127.01888,319.86,1.31,1.14,2026-05-03,0648,A,49,6.1NRT,300.88,13.58,D
-13.88868,126.88815,323.49,1.34,1.15,2026-05-03,0648,A,20,6.1NRT,300.46,17.19,D
-13.85371,126.91974,323.77,1.33,1.14,2026-05-03,0648,A,67,6.1NRT,301.11,18.13,D
-13.83269,127.0013,318.71,1.31,1.14,2026-05-03,0648,A,17,6.1NRT,299.18,12.03,D
-13.83426,126.98949,323.67,1.31,1.14,2026-05-03,0648,A,58,6.1NRT,300.13,19.24,D
-13.85959,126.79765,320.93,1.35,1.15,2026-05-03,0648,A,43,6.1NRT,300.11,15.85,D
-13.83364,126.91681,325.03,1.33,1.14,2026-05-03,0648,A,46,6.1NRT,301.45,19.2,D
-13.81407,126.90742,316.05,1.33,1.14,2026-05-03,0648,A,35,6.1NRT,300.6,8.72,D
-13.82389,126.83539,318.83,1.34,1.15,2026-05-03,0648,A,26,6.1NRT,300.64,11.66,D
-12.96234,132.50252,316.82,1.15,1.07,2026-05-03,0648,A,68,6.1NRT,300.34,9.45,D
-12.408,130.99448,315.16,1.03,1.01,2026-05-03,0648,A,62,6.1NRT,298.62,6.22,D
-11.49914,130.52951,339.75,1.01,1.01,2026-05-03,0648,A,90,6.1NRT,300.72,36.76,D
-11.49032,130.52815,316.06,1.01,1.01,2026-05-03,0648,A,18,6.1NRT,300.73,6.99,D
-20.73411,139.47659,306.98,1.04,1.02,2026-05-03,1142,T,70,6.1NRT,295.04,5.7,N
-18.7447,134.26318,345.05,2.02,1.39,2026-05-03,1145,T,100,6.1NRT,294.75,144.6,N
-18.74662,134.24445,351.03,2.03,1.39,2026-05-03,1145,T,100,6.1NRT,295.08,179.4,N
-18.74855,134.22566,313.56,2.04,1.39,2026-05-03,1145,T,87,6.1NRT,292.32,32.58,N
-18.75546,134.23901,323.01,2.03,1.39,2026-05-03,1145,T,100,6.1NRT,293.62,57.38,N
-18.73909,134.27495,345.37,2.02,1.38,2026-05-03,1145,T,100,6.1NRT,294.64,146.29,N
-18.74114,134.25629,352.14,2.02,1.39,2026-05-03,1145,T,100,6.1NRT,295.32,186.22,N
-18.74319,134.23758,330.09,2.03,1.39,2026-05-03,1145,T,100,6.1NRT,293.21,80.43,N
-18.72483,134.29211,324.44,2.01,1.38,2026-05-03,1145,T,100,6.1NRT,292.88,60.64,N
-18.72686,134.27351,316.28,2.02,1.38,2026-05-03,1145,T,93,6.1NRT,292.49,38.19,N
-29.22648,148.28934,305.28,1.66,1.27,2026-05-03,1138,T,64,6.1NRT,285.2,15.7,N
-29.2244,148.30049,306.37,1.66,1.27,2026-05-03,1138,T,68,6.1NRT,286.7,18.32,N
-33.78225,116.57818,320.36,1.15,1.07,2026-05-03,1316,T,100,6.1NRT,283,26.39,N
-32.39613,117.51111,310.84,1.04,1.02,2026-05-03,1316,T,81,6.1NRT,283.68,14.22,N
-30.23063,115.18028,319.73,1.23,1.1,2026-05-03,1318,T,99,6.1NRT,284.08,27.7,N
-30.2321,115.16751,310.86,1.23,1.1,2026-05-03,1318,T,81,6.1NRT,284.08,17.71,N
-21.65575,122.26283,313.88,1.9,1.35,2026-05-03,1321,T,66,6.1NRT,289.45,31.28,N
-21.65878,122.27625,304,1.9,1.35,2026-05-03,1321,T,25,6.1NRT,288.72,14.6,N
-21.66185,122.25841,306.71,1.9,1.35,2026-05-03,1321,T,43,6.1NRT,289.61,19.05,N
-21.65006,122.25594,313.03,1.9,1.35,2026-05-03,1321,T,45,6.1NRT,289.58,28.73,N
-21.57663,122.21595,300.69,1.89,1.34,2026-05-03,1321,T,26,6.1NRT,289.92,10.69,N
-20.6174,116.76828,308.07,1.01,1,2026-05-03,1323,T,58,6.1NRT,295.21,6.35,N
-18.71677,121.7531,309.5,1.99,1.38,2026-05-03,1323,T,36,6.1NRT,292.84,19.98,N
-18.71996,121.73488,309.19,1.98,1.37,2026-05-03,1323,T,50,6.1NRT,293.03,19.18,N
-17.15498,124.98465,303.83,3.78,1.82,2026-05-03,1323,T,57,6.1NRT,292.23,27.52,N
-19.52593,169.44667,310.83,1.1,1.04,2026-05-03,1558,A,72,6.1NRT,291.56,11.41,N
-23.70784,150.81221,315.25,1,1,2026-05-03,2235,T,74,6.1NRT,295.08,11.21,D
-24.45181,148.34158,306.89,1.14,1.07,2026-05-03,2235,T,44,6.1NRT,293.91,5.68,D
-24.46123,148.33984,307.88,1.14,1.07,2026-05-03,2235,T,64,6.1NRT,293.9,6.69,D
-28.01574,148.63303,305.72,1.04,1.02,2026-05-03,2237,T,59,6.1NRT,292.69,4.82,D
-28.57525,150.12503,323.84,1,1,2026-05-03,2237,T,82,6.1NRT,293.31,19.84,D
-37.29517,148.2256,300.02,1.01,1,2026-05-03,2240,T,20,6.1NRT,284.28,5.83,D
-37.29669,148.23674,314.46,1.01,1,2026-05-03,2240,T,75,6.1NRT,284.94,15.32,D
-11.49166,130.52733,314.71,1.06,1.03,2026-05-04,0009,T,57,6.1NRT,299.04,7.93,D
-14.07911,131.87877,312.62,1.32,1.14,2026-05-04,0011,T,54,6.1NRT,297.81,7.31,D
-13.96333,123.32234,314.56,1.76,1.3,2026-05-04,0011,T,61,6.1NRT,295.23,21.88,D
-15.43661,129.69423,312.7,1.06,1.03,2026-05-04,0011,T,56,6.1NRT,299.32,5.88,D
-15.51173,129.56944,316.68,1.05,1.02,2026-05-04,0011,T,66,6.1NRT,299.53,8.35,D
-15.20809,127.11429,313.92,1.03,1.02,2026-05-04,0011,T,62,6.1NRT,298.09,7.8,D
-15.25067,126.47539,313.05,1.08,1.04,2026-05-04,0011,T,24,6.1NRT,300.72,5.85,D
-15.71003,127.64148,330.83,1.01,1,2026-05-04,0011,T,84,6.1NRT,300.52,22.89,D
-15.49721,125.96381,326.41,1.13,1.06,2026-05-04,0011,T,81,6.1NRT,298.68,23.43,D
-15.49877,125.97408,326.97,1.13,1.06,2026-05-04,0011,T,81,6.1NRT,297.5,24.69,D
-15.85845,126.22365,310.72,1.09,1.04,2026-05-04,0011,T,44,6.1NRT,298.41,5.43,D
-16.08192,127.4754,318.8,1.01,1,2026-05-04,0011,T,61,6.1NRT,300.05,9.47,D
-16.08326,127.4846,340.76,1.01,1,2026-05-04,0011,T,90,6.1NRT,299.76,38.05,D
